UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temp_diff,low_temp_diff_flag,high_torque_flag,high_tool_wear_flag,ml_risk_score,ml_predicted_failure,ml_risk_tier
2615,L49794,L,299.3,309.1,1634,36.8,62,0,0,0,0,0,0,9.800000000000011,0,0,0,0.0005282813562336371,0,Low
2616,L49795,L,299.3,309.0,1516,38.7,64,0,0,0,0,0,0,9.699999999999989,0,0,0,0.0010063690056360272,0,Low
2617,L49796,L,299.4,309.1,1207,66.5,66,0,0,0,0,0,0,9.700000000000044,0,1,0,0.5739346494311134,1,High
2618,L49797,L,299.4,309.1,1670,35.9,68,0,0,0,0,0,0,9.700000000000044,0,0,0,0.002313822998522697,0,Low
2619,M17478,M,299.4,309.1,1461,48.6,70,0,0,0,0,0,0,9.700000000000044,0,1,0,0.00938205984455855,0,Low
2620,L49799,L,299.4,309.2,1569,40.8,73,0,0,0,0,0,0,9.800000000000011,0,0,0,0.0008394566216743343,0,Low
2621,L49800,L,299.4,309.2,1556,35.7,75,0,0,0,0,0,0,9.800000000000011,0,0,0,0.0008394566216743343,0,Low
2622,M17481,M,299.5,309.3,1506,41.5,77,0,0,0,0,0,0,9.800000000000011,0,0,0,0.0026090357064065296,0,Low
2623,M17482,M,299.6,309.4,1642,30.3,80,0,0,0,0,0,0,9.799999999999956,0,0,0,0.0026090357064065296,0,Low
2624,M17483,M,299.6,309.4,1283,62.1,83,0,0,0,0,0,0,9.799999999999956,0,1,0,0.23576965891699042,0,Medium
2625,H32038,H,299.7,309.5,1375,46.8,86,0,0,0,0,0,0,9.800000000000011,0,0,0,0.005898479406144701,0,Low
2626,L49805,L,299.7,309.4,1399,39.9,91,0,0,0,0,0,0,9.699999999999989,0,0,0,0.005556100758488589,0,Low
2627,L49806,L,299.7,309.4,1650,29.8,93,0,0,0,0,0,0,9.699999999999989,0,0,0,0.001317544271076725,0,Low
2628,M17487,M,299.8,309.6,1346,53.2,95,0,0,0,0,0,0,9.800000000000011,0,1,0,0.014898516516171233,0,Low
2629,H32042,H,299.9,309.6,1410,51.2,98,0,0,0,0,0,0,9.700000000000044,0,1,0,0.006526399361522815,0,Low
2630,L49809,L,300.0,309.7,1586,37.8,103,0,0,0,0,0,0,9.699999999999989,0,0,0,0.002375236578769033,0,Low
2631,L49810,L,300.0,309.8,1372,39.6,105,0,0,0,0,0,0,9.800000000000011,0,0,0,0.006413164451472156,0,Low
2632,H32045,H,300.0,309.7,1529,42.4,107,0,0,0,0,0,0,9.699999999999989,0,0,0,0.0033559920233622413,0,Low
2633,M17492,M,300.0,309.7,1652,28.6,112,0,0,0,0,0,0,9.699999999999989,0,0,0,0.017686303719138183,0,Low
2634,L49813,L,300.1,309.8,1532,39.8,115,0,0,0,0,0,0,9.699999999999989,0,0,0,0.0067106776765340735,0,Low
2635,L49814,L,300.0,309.7,1554,32.0,117,0,0,0,0,0,0,9.699999999999989,0,0,0,0.002375236578769033,0,Low
2636,H32049,H,299.9,309.6,1462,51.0,119,0,0,0,0,0,0,9.700000000000044,0,1,0,0.004709507250542899,0,Low
2637,L49816,L,299.9,309.6,1254,61.3,124,0,0,0,0,0,0,9.700000000000044,0,1,0,0.1887833186190788,0,Low
2638,L49817,L,299.9,309.6,1294,49.7,126,0,0,0,0,0,0,9.700000000000044,0,1,0,0.024888569804434116,0,Low
2639,L49818,L,299.8,309.5,1739,27.5,128,0,0,0,0,0,0,9.699999999999989,0,0,0,0.008040656249744437,0,Low
2640,M17499,M,299.8,309.4,1412,47.8,130,0,0,0,0,0,0,9.599999999999966,0,1,0,0.013186425608764332,0,Low
2641,M17500,M,299.9,309.5,1372,56.2,133,0,0,0,0,0,0,9.600000000000025,0,1,0,0.039729542835032806,0,Low
2642,H32055,H,299.8,309.5,1420,46.7,136,0,0,0,0,0,0,9.699999999999989,0,0,0,0.01073010364374365,0,Low
2643,L49822,L,299.8,309.5,1542,40.3,141,0,0,0,0,0,0,9.699999999999989,0,0,0,0.002375236578769033,0,Low
2644,M17503,M,299.8,309.4,1401,48.1,143,0,0,0,0,0,0,9.599999999999966,0,1,0,0.008572892072961993,0,Low
2645,L49824,L,299.8,309.4,1510,42.5,146,0,0,0,0,0,0,9.599999999999966,0,0,0,0.002590195731475221,0,Low
2646,H32059,H,299.9,309.5,1547,38.5,148,0,0,0,0,0,0,9.600000000000025,0,0,0,0.002795577716234082,0,Low
2647,M17506,M,299.8,309.5,1453,43.2,153,0,0,0,0,0,0,9.699999999999989,0,0,0,0.003991022505637434,0,Low
2648,L49827,L,299.8,309.4,1408,45.6,156,0,0,0,0,0,0,9.599999999999966,0,0,0,0.007239797776055371,0,Low
2649,L49828,L,299.8,309.4,1436,51.6,158,0,0,0,0,0,0,9.599999999999966,0,1,0,0.019463853189587953,0,Low
2650,M17509,M,299.9,309.5,1582,38.2,160,0,0,0,0,0,0,9.600000000000025,0,0,0,0.0023710189629550034,0,Low
2651,L49830,L,299.9,309.6,1280,59.3,163,0,0,0,0,0,0,9.700000000000044,0,1,1,0.12157199085966139,0,Low
2652,L49831,L,299.9,309.5,2008,20.4,165,0,0,0,0,0,0,9.600000000000025,0,0,1,0.028096879382134385,0,Low
2653,L49832,L,299.9,309.5,1772,23.5,167,0,0,0,0,0,0,9.600000000000025,0,0,1,0.025743938205663792,0,Low
2654,L49833,L,299.9,309.5,1779,26.1,169,0,0,0,0,0,0,9.600000000000025,0,0,1,0.025743938205663792,0,Low
2655,L49834,L,299.9,309.5,1567,35.5,171,0,0,0,0,0,0,9.600000000000025,0,0,1,0.01499343085006689,0,Low
2656,M17515,M,299.8,309.4,1751,27.0,173,0,0,0,0,0,0,9.599999999999966,0,0,1,0.046387423155715236,0,Low
2657,L49836,L,299.9,309.5,1349,51.3,176,0,0,0,0,0,0,9.600000000000025,0,1,1,0.09176178062770886,0,Low
2658,M17517,M,300.0,309.5,1425,40.8,178,0,0,0,0,0,0,9.5,0,0,1,0.023999265465503985,0,Low
2659,L49838,L,300.0,309.4,1395,44.5,181,0,0,0,0,0,0,9.399999999999975,0,0,1,0.0343936140635134,0,Low
2660,H32073,H,299.8,309.3,1595,32.1,183,0,0,0,0,0,0,9.5,0,0,1,0.036475902761303074,0,Low
2661,L49840,L,299.8,309.3,1291,56.4,188,0,0,0,0,0,0,9.5,0,1,1,0.4237546198519404,0,Medium
2662,M17521,M,299.9,309.4,1509,42.8,190,0,0,0,0,0,0,9.5,0,0,1,0.022375178434687108,0,Low
2663,M17522,M,299.9,309.4,1483,38.1,193,0,0,0,0,0,0,9.5,0,0,1,0.02645168362791235,0,Low
2664,L49843,L,299.9,309.3,1620,31.1,196,0,0,0,0,0,0,9.400000000000034,0,0,1,0.017082462519979278,0,Low
2665,M17524,M,299.9,309.4,1487,42.2,198,0,0,0,0,0,0,9.5,0,0,1,0.022375178434687108,0,Low
2666,L49845,L,299.8,309.4,2256,15.9,201,0,0,0,0,0,0,9.599999999999966,0,0,1,0.09665477756623216,0,Low
2667,H32080,H,299.7,309.2,1691,27.7,203,0,0,0,0,0,0,9.5,0,0,1,0.26438069754334864,0,Medium
2668,M17527,M,299.8,309.3,1663,35.2,208,0,0,0,0,0,0,9.5,0,0,1,0.3913179727218867,0,Medium
2669,M17528,M,299.8,309.3,1640,31.1,211,0,0,0,0,0,0,9.5,0,0,1,0.40954228585755587,0,Medium
2670,H32083,H,299.7,309.3,1494,37.8,214,0,0,0,0,0,0,9.600000000000025,0,0,1,0.5431668562799565,1,High
2671,L49850,L,299.8,309.4,1467,46.2,219,0,0,0,0,0,0,9.599999999999966,0,0,1,0.42811099461018426,0,Medium
2672,M17531,M,299.7,309.3,1399,41.9,221,1,1,0,0,0,0,9.600000000000025,0,0,1,0.21842381779418546,0,Medium
2673,L49852,L,299.7,309.3,1445,42.6,0,0,0,0,0,0,0,9.600000000000025,0,0,0,0.004770988184172378,0,Low
2674,L49853,L,299.8,309.4,1480,40.9,2,0,0,0,0,0,0,9.599999999999966,0,0,0,0.0011485407851135067,0,Low
2675,L49854,L,299.7,309.3,1546,37.2,4,0,0,0,0,0,0,9.600000000000025,0,0,0,0.0011485407851135067,0,Low
2676,L49855,L,299.7,309.3,1574,35.8,6,0,0,0,0,0,0,9.600000000000025,0,0,0,0.0011485407851135067,0,Low
2677,L49856,L,299.7,309.3,1592,34.2,8,0,0,0,0,0,0,9.600000000000025,0,0,0,0.0011485407851135067,0,Low
2678,L49857,L,299.8,309.5,1495,39.6,10,0,0,0,0,0,0,9.699999999999989,0,0,0,0.0011485407851135067,0,Low
2679,L49858,L,299.8,309.6,1447,43.1,12,0,0,0,0,0,0,9.800000000000011,0,0,0,0.0015039398244609628,0,Low
2680,L49859,L,299.8,309.5,1476,44.4,14,0,0,0,0,0,0,9.699999999999989,0,0,0,0.0011485407851135067,0,Low
2681,L49860,L,299.8,309.5,1641,27.1,16,0,0,0,0,0,0,9.699999999999989,0,0,0,0.012558501248539607,0,Low
2682,L49861,L,299.8,309.5,1545,32.2,18,0,0,0,0,0,0,9.699999999999989,0,0,0,0.0011485407851135067,0,Low
2683,M17542,M,299.9,309.6,1364,44.4,20,0,0,0,0,0,0,9.700000000000044,0,0,0,0.0022043905644940896,0,Low
2684,L49863,L,299.8,309.5,1590,28.5,23,0,0,0,0,0,0,9.699999999999989,0,0,0,0.012558501248539607,0,Low
2685,L49864,L,299.8,309.4,1460,37.4,25,0,0,0,0,0,0,9.599999999999966,0,0,0,0.0011485407851135067,0,Low
2686,L49865,L,299.8,309.4,1609,32.5,27,0,0,0,0,0,0,9.599999999999966,0,0,0,0.0011485407851135067,0,Low
2687,L49866,L,299.8,309.4,1633,27.5,29,0,0,0,0,0,0,9.599999999999966,0,0,0,0.012377877274812186,0,Low
2688,L49867,L,299.9,309.4,1348,52.8,31,0,0,0,0,0,0,9.5,0,1,0,0.014853732061113767,0,Low
2689,L49868,L,299.9,309.4,1322,53.9,33,0,0,0,0,0,0,9.5,0,1,0,0.04969403281297642,0,Low
2690,L49869,L,300.0,309.5,1641,30.1,35,0,0,0,0,0,0,9.5,0,0,0,0.0016911955940726634,0,Low
2691,L49870,L,300.0,309.5,1728,26.0,37,0,0,0,0,0,0,9.5,0,0,0,0.016405276722974364,0,Low
2692,L49871,L,300.0,309.6,1431,47.7,39,0,0,0,0,0,0,9.600000000000025,0,1,0,0.02376097870708957,0,Low
2693,L49872,L,300.1,309.7,1641,30.4,41,0,0,0,0,0,0,9.599999999999966,0,0,0,0.0012622765681406284,0,Low
2694,M17553,M,300.1,309.6,1622,36.1,43,0,0,0,0,0,0,9.5,0,0,0,0.003236767950656083,0,Low
2695,M17554,M,300.1,309.6,1625,38.0,46,0,0,0,0,0,0,9.5,0,0,0,0.003236767950656083,0,Low
2696,L49875,L,300.0,309.5,1869,22.7,49,0,0,0,0,0,0,9.5,0,0,0,0.016958684191945076,0,Low
2697,L49876,L,300.0,309.6,1452,46.0,51,0,0,0,0,0,0,9.600000000000025,0,0,0,0.00782086331934791,0,Low
2698,L49877,L,300.0,309.6,1618,28.7,53,0,0,0,0,0,0,9.600000000000025,0,0,0,0.016148631881352137,0,Low
2699,L49878,L,300.0,309.4,2010,20.0,55,0,0,0,0,0,0,9.399999999999975,0,0,0,0.016778060218217657,0,Low
2700,L49879,L,299.9,309.4,1363,60.9,57,0,0,0,0,0,0,9.5,0,1,0,0.2796072991838077,0,Medium
2701,L49880,L,299.9,309.3,1473,40.4,59,0,0,0,0,0,0,9.400000000000034,0,0,0,0.002156809249527407,0,Low
2702,L49881,L,299.9,309.2,1333,50.8,61,0,0,0,0,0,0,9.300000000000011,0,1,0,0.02391062900306531,0,Low
2703,L49882,L,299.8,309.2,1760,25.9,63,0,0,0,0,0,0,9.399999999999975,0,0,0,0.019779374929700763,0,Low
2704,M17563,M,299.8,309.2,1372,58.2,65,0,0,0,0,0,0,9.399999999999975,0,1,0,0.05529812636511406,0,Low
2705,M17564,M,299.7,309.2,1608,34.4,68,0,0,0,0,0,0,9.5,0,0,0,0.0066856760044693726,0,Low
2706,L49885,L,299.7,309.2,1326,64.8,71,0,0,0,0,0,0,9.5,0,1,0,0.5254001757979424,1,High
2707,M17566,M,299.6,309.1,1560,37.1,73,0,0,0,0,0,0,9.5,0,0,0,0.0042081439294632044,0,Low
2708,M17567,M,299.6,309.0,1539,36.1,76,0,0,0,0,0,0,9.399999999999975,0,0,0,0.0042081439294632044,0,Low
2709,L49888,L,299.6,309.1,2266,15.3,79,0,0,0,0,0,0,9.5,0,0,0,0.2383652357867173,0,Medium
2710,L49889,L,299.6,309.1,1641,35.8,81,0,0,0,0,0,0,9.5,0,0,0,0.0018456339840867099,0,Low
2711,L49890,L,299.6,309.1,1574,39.2,83,0,0,0,0,0,0,9.5,0,0,0,0.0018456339840867099,0,Low
2712,L49891,L,299.6,309.1,1407,50.6,85,0,0,0,0,0,0,9.5,0,1,0,0.008636514556430597,0,Low
2713,H32126,H,299.7,309.2,1302,55.5,87,0,0,0,0,0,0,9.5,0,1,0,0.019026976426589445,0,Low
2714,M17573,M,299.6,309.2,1651,30.8,92,0,0,0,0,0,0,9.599999999999966,0,0,0,0.007461009390617056,0,Low
2715,M17574,M,299.6,309.1,1366,55.2,95,0,0,0,0,0,0,9.5,0,1,0,0.024216532084180148,0,Low
2716,M17575,M,299.5,309.0,1701,28.6,98,0,0,0,0,0,0,9.5,0,0,0,0.01688175818453812,0,Low
2717,L49896,L,299.5,309.0,1498,44.6,101,0,0,0,0,0,0,9.5,0,0,0,0.0018456339840867099,0,Low
2718,M17577,M,299.5,309.1,1422,45.3,103,0,0,0,0,0,0,9.600000000000025,0,0,0,0.007472051214426183,0,Low
2719,L49898,L,299.5,309.1,1357,47.3,106,0,0,0,0,0,0,9.600000000000025,0,1,0,0.014449238786958082,0,Low
2720,L49899,L,299.5,309.2,1690,29.2,108,0,0,0,0,0,0,9.699999999999989,0,0,0,0.004873250012215142,0,Low
2721,L49900,L,299.6,309.2,1559,39.1,110,0,0,0,0,0,0,9.599999999999966,0,0,0,0.001317544271076725,0,Low
2722,M17581,M,299.6,309.3,1553,32.4,112,0,0,0,0,0,0,9.699999999999989,0,0,0,0.0026090357064065296,0,Low
2723,L49902,L,299.6,309.3,1558,34.8,115,0,0,0,0,0,0,9.699999999999989,0,0,0,0.001317544271076725,0,Low
2724,L49903,L,299.7,309.4,1362,51.9,117,0,0,0,0,0,0,9.699999999999989,0,1,0,0.02494607846712252,0,Low
2725,M17584,M,299.8,309.3,1470,42.7,119,0,0,0,0,0,0,9.5,0,0,0,0.0032920356535921804,0,Low
2726,L49905,L,299.8,309.4,1555,34.8,122,0,0,0,0,0,0,9.599999999999966,0,0,0,0.001317544271076725,0,Low
2727,M17586,M,299.8,309.4,1423,42.9,124,0,0,0,0,0,0,9.599999999999966,0,0,0,0.005249274820698391,0,Low
2728,L49907,L,299.7,309.3,1434,38.5,127,0,0,0,0,0,0,9.600000000000025,0,0,0,0.005372259516178224,0,Low
2729,L49908,L,299.7,309.3,1779,25.5,129,0,0,0,0,0,0,9.600000000000025,0,0,0,0.00830465407933447,0,Low
2730,L49909,L,299.7,309.3,1417,54.6,131,0,0,0,0,0,0,9.600000000000025,0,1,0,0.023540333827673163,0,Low
2731,L49910,L,299.6,309.2,1425,45.9,133,0,0,0,0,0,0,9.599999999999966,0,0,0,0.007996720756783525,0,Low
2732,M17591,M,299.7,309.2,1597,32.9,135,0,0,0,0,0,0,9.5,0,0,0,0.0066856760044693726,0,Low
2733,L49912,L,299.7,309.2,1346,57.4,138,0,0,0,0,0,0,9.5,0,1,0,0.043982514731574565,0,Low
2734,L49913,L,299.7,309.2,1422,40.4,140,0,0,0,0,0,0,9.5,0,0,0,0.004989302272406684,0,Low
2735,H32148,H,299.7,309.2,1572,32.8,142,0,0,0,0,0,0,9.5,0,0,0,0.0048911691011827955,0,Low
2736,L49915,L,299.7,309.2,1412,45.4,147,0,0,0,0,0,0,9.5,0,0,0,0.006412287527887153,0,Low
2737,M17596,M,299.7,309.1,1576,36.4,149,0,0,0,0,0,0,9.400000000000034,0,0,0,0.005941219360799767,0,Low
2738,M17597,M,299.7,309.1,1508,41.2,152,0,0,0,0,0,0,9.400000000000034,0,0,0,0.005941219360799767,0,Low
2739,M17598,M,299.8,309.1,1496,44.4,155,0,0,0,0,0,0,9.300000000000011,0,0,0,0.0043423060114480775,0,Low
2740,L49919,L,299.8,309.2,1572,35.4,158,0,0,0,0,0,0,9.399999999999975,0,0,0,0.004361733496318332,0,Low
2741,L49920,L,299.6,309.0,1525,42.8,160,0,0,0,0,0,0,9.399999999999975,0,0,0,0.0037693005546310127,0,Low
2742,L49921,L,299.6,309.0,1378,51.9,162,0,0,0,0,0,0,9.399999999999975,0,1,0,0.021524834419342134,0,Low
2743,L49922,L,299.6,309.1,1369,51.4,164,0,0,0,0,0,0,9.5,0,1,1,0.06285525072202955,0,Low
2744,L49923,L,299.6,309.1,1476,45.3,166,0,0,0,0,0,0,9.5,0,0,1,0.02134377556606161,0,Low
2745,L49924,L,299.7,309.2,1620,30.0,168,0,0,0,0,0,0,9.5,0,0,1,0.037115185906133615,0,Low
2746,M17605,M,299.7,309.1,1603,38.5,170,0,0,0,0,0,0,9.400000000000034,0,0,1,0.05173193913659978,0,Low
2747,L49926,L,299.7,309.2,1411,46.1,173,0,0,0,0,0,0,9.5,0,0,1,0.042701555889244146,0,Low
2748,L49927,L,299.7,309.2,1616,31.6,175,0,0,0,0,0,0,9.5,0,0,1,0.037115185906133615,0,Low
2749,L49928,L,299.7,309.2,1631,35.1,177,0,0,0,0,0,0,9.5,0,0,1,0.03982081361176131,0,Low
2750,M17609,M,299.7,309.2,1685,28.9,179,1,0,0,0,0,0,9.5,0,0,1,0.6903935688845441,1,High
2751,H32164,H,299.7,309.2,1456,40.6,182,0,0,0,0,0,0,9.5,0,0,1,0.07196040709109974,0,Low
2752,L49931,L,299.7,309.1,1417,50.1,187,0,0,0,0,0,0,9.400000000000034,0,1,1,0.06539851786499593,0,Low
2753,M17612,M,299.7,309.1,1851,24.7,189,0,0,0,0,0,0,9.400000000000034,0,0,1,0.1805868911489267,0,Low
2754,L49933,L,299.7,309.1,1715,27.8,192,0,0,0,0,0,0,9.400000000000034,0,0,1,0.08965576232385232,0,Low
2755,H32168,H,299.6,309.1,1630,32.3,194,0,0,0,0,0,0,9.5,0,0,1,0.055135190989334955,0,Low
2756,L49935,L,299.7,309.2,1478,38.8,199,0,0,0,0,0,0,9.5,0,0,1,0.04434979613373854,0,Low
2757,L49936,L,299.7,309.2,1781,29.6,201,0,0,0,0,0,0,9.5,0,0,1,0.09127462722125121,0,Low
2758,L49937,L,299.8,309.2,1439,36.1,203,0,0,0,0,0,0,9.399999999999975,0,0,1,0.2966715888996808,0,Medium
2759,M17618,M,299.7,309.2,1412,45.3,205,0,0,0,0,0,0,9.5,0,0,1,0.23003936425772475,0,Medium
2760,L49939,L,299.7,309.1,1483,41.1,208,0,0,0,0,0,0,9.400000000000034,0,0,1,0.5482342507108171,1,High
2761,L49940,L,299.8,309.2,1400,42.6,210,0,0,0,0,0,0,9.399999999999975,0,0,1,0.3829960297977225,0,Medium
2762,L49941,L,299.8,309.3,1299,65.1,212,1,0,0,0,1,0,9.5,0,1,1,0.9949445073285419,1,Critical
2763,L49942,L,299.8,309.2,1479,44.4,214,0,0,0,0,0,0,9.399999999999975,0,0,1,0.3891033984175516,0,Medium
2764,L49943,L,299.8,309.2,1491,47.5,216,0,0,0,0,0,0,9.399999999999975,0,1,1,0.27019051783667636,0,Medium
2765,M17624,M,299.9,309.3,1389,52.8,0,0,0,0,0,0,0,9.400000000000034,0,1,0,0.03242657196967919,0,Low
2766,M17625,M,299.9,309.4,1399,54.8,3,0,0,0,0,0,0,9.5,0,1,0,0.031735704503422606,0,Low
2767,M17626,M,299.9,309.4,1889,26.0,6,0,0,0,0,0,0,9.5,0,0,0,0.016996008101012438,0,Low
2768,L49947,L,300.0,309.5,1925,21.9,9,0,0,0,0,0,0,9.5,0,0,0,0.016405276722974364,0,Low
2769,L49948,L,300.0,309.5,1675,30.2,11,0,0,0,0,0,0,9.5,0,0,0,0.013469177532416037,0,Low
2770,M17629,M,300.0,309.6,1477,38.1,13,0,0,0,0,0,0,9.600000000000025,0,0,0,0.0014276089576617385,0,Low
2771,L49950,L,300.0,309.6,1364,45.9,16,0,0,0,0,0,0,9.600000000000025,0,0,0,0.005695447766736601,0,Low
2772,L49951,L,299.9,309.5,1451,39.4,18,0,0,0,0,0,0,9.600000000000025,0,0,0,0.0019820274738633534,0,Low
2773,L49952,L,299.9,309.4,1467,41.2,20,0,0,0,0,0,0,9.5,0,0,0,0.005024528927405996,0,Low
2774,L49953,L,299.9,309.4,1858,22.5,22,0,0,0,0,0,0,9.5,0,0,0,0.01622465274924694,0,Low
2775,L49954,L,300.1,309.4,1559,39.7,24,0,0,0,0,0,0,9.299999999999956,0,0,0,0.004508608949218479,0,Low
2776,L49955,L,300.1,309.4,1560,47.7,26,0,0,0,0,0,0,9.299999999999956,0,1,0,0.014891459829033697,0,Low
2777,L49956,L,300.1,309.4,1453,47.6,28,0,0,0,0,0,0,9.299999999999956,0,1,0,0.015519187388432509,0,Low
2778,L49957,L,300.1,309.4,1464,41.7,30,0,0,0,0,0,0,9.299999999999956,0,0,0,0.003987775615885146,0,Low
2779,L49958,L,300.0,309.4,1308,50.2,32,0,0,0,0,0,0,9.399999999999975,0,1,0,0.032652623637694694,0,Low
2780,L49959,L,300.1,309.5,1353,50.9,34,0,0,0,0,0,0,9.399999999999975,0,1,0,0.014575954283335987,0,Low
2781,M17640,M,300.2,309.6,1556,35.8,36,0,0,0,0,0,0,9.400000000000034,0,0,0,0.0029401577811645576,0,Low
2782,L49961,L,300.2,309.5,2183,17.8,39,0,0,0,0,0,0,9.300000000000011,0,0,0,0.04269096270544206,0,Low
2783,M17642,M,300.2,309.6,1491,41.8,41,0,0,0,0,0,0,9.400000000000034,0,0,0,0.003236767950656083,0,Low
2784,M17643,M,300.2,309.6,1528,35.1,44,0,0,0,0,0,0,9.400000000000034,0,0,0,0.003236767950656083,0,Low
2785,L49964,L,300.2,309.6,1430,52.7,47,0,0,0,0,0,0,9.400000000000034,0,1,0,0.018068197100255024,0,Low
2786,L49965,L,300.2,309.5,1495,32.6,49,0,0,0,0,0,0,9.300000000000011,0,0,0,0.0049189549017371265,0,Low
2787,M17646,M,300.2,309.5,1630,28.3,51,0,0,0,0,0,0,9.300000000000011,0,0,0,0.03496464932545904,0,Low
2788,M17647,M,300.3,309.6,1524,38.4,54,0,0,0,0,0,0,9.300000000000011,0,0,0,0.0031336102598385706,0,Low
2789,L49968,L,300.3,309.6,1326,52.4,57,0,0,0,0,0,0,9.300000000000011,0,1,0,0.030256231017280002,0,Low
2790,H32203,H,300.3,309.5,1438,44.0,59,0,0,0,0,0,0,9.199999999999989,0,0,0,0.023889184070281004,0,Low
2791,L49970,L,300.4,309.6,1356,45.9,64,0,0,0,0,0,0,9.200000000000044,0,0,0,0.009677742760279464,0,Low
2792,H32205,H,300.4,309.6,1416,43.3,66,0,0,0,0,0,0,9.200000000000044,0,0,0,0.009741252631963938,0,Low
2793,L49972,L,300.4,309.7,1584,32.6,71,0,0,0,0,0,0,9.300000000000011,0,0,0,0.0049742226046732224,0,Low
2794,L49973,L,300.3,309.6,1597,31.8,73,0,0,0,0,0,0,9.300000000000011,0,0,0,0.0049742226046732224,0,Low
2795,L49974,L,300.4,309.6,1553,43.9,75,0,0,0,0,0,0,9.200000000000044,0,0,0,0.0040121457322702635,0,Low
2796,M17655,M,300.3,309.5,1405,49.4,77,0,0,0,0,0,0,9.199999999999989,0,1,0,0.011893120120193643,0,Low
2797,L49976,L,300.2,309.5,1539,35.3,80,0,0,0,0,0,0,9.300000000000011,0,0,0,0.0049742226046732224,0,Low
2798,M17657,M,300.3,309.6,1398,53.7,82,0,0,0,0,0,0,9.300000000000011,0,1,0,0.012303069962564915,0,Low
2799,L49978,L,300.3,309.6,1568,39.6,85,0,0,0,0,0,0,9.300000000000011,0,0,0,0.0049742226046732224,0,Low
2800,L49979,L,300.3,309.6,1404,44.6,87,0,0,0,0,0,0,9.300000000000011,0,0,0,0.006648451229893581,0,Low
2801,M17660,M,300.2,309.5,1500,45.7,89,0,0,0,0,0,0,9.300000000000011,0,0,0,0.004653982440036804,0,Low
2802,M17661,M,300.2,309.5,1642,28.8,92,0,0,0,0,0,0,9.300000000000011,0,0,0,0.0501680651765433,0,Low
2803,M17662,M,300.3,309.6,1509,46.6,95,0,0,0,0,0,0,9.300000000000011,0,0,0,0.004569997499405469,0,Low
2804,L49983,L,300.2,309.5,1343,50.2,98,0,0,0,0,0,0,9.300000000000011,0,1,0,0.015482243782507062,0,Low
2805,L49984,L,300.1,309.5,1450,40.1,100,0,0,0,0,0,0,9.399999999999975,0,0,0,0.00528021573412122,0,Low
2806,L49985,L,300.0,309.4,1460,43.5,102,0,0,0,0,0,0,9.399999999999975,0,0,0,0.002156809249527407,0,Low
2807,L49986,L,300.0,309.3,1364,41.2,104,0,0,0,0,0,0,9.300000000000011,0,0,0,0.003586230733353181,0,Low
2808,M17667,M,299.9,309.3,1452,41.9,106,0,0,0,0,0,0,9.400000000000034,0,0,0,0.004912039196274611,0,Low
2809,L49988,L,299.9,309.3,1471,41.8,109,0,0,0,0,0,0,9.400000000000034,0,0,0,0.002156809249527407,0,Low
2810,L49989,L,299.9,309.2,1598,34.6,111,0,0,0,0,0,0,9.300000000000011,0,0,0,0.0049742226046732224,0,Low
2811,L49990,L,299.8,309.1,1772,24.8,113,0,0,0,0,0,0,9.300000000000011,0,0,0,0.02168661943245343,0,Low
2812,L49991,L,299.9,309.2,1761,25.6,115,0,0,0,0,0,0,9.300000000000011,0,0,0,0.027172167828788993,0,Low
2813,M17672,M,300.0,309.3,1413,40.7,117,0,0,0,0,0,0,9.300000000000011,0,0,0,0.006461392209341661,0,Low
2814,L49993,L,300.0,309.3,1887,22.6,120,0,0,0,0,0,0,9.300000000000011,0,0,0,0.024226120820241986,0,Low
2815,L49994,L,300.0,309.3,1395,56.5,122,0,0,0,0,0,0,9.300000000000011,0,1,0,0.03805374224025223,0,Low
2816,M17675,M,300.1,309.4,1569,31.6,124,0,0,0,0,0,0,9.299999999999956,0,0,0,0.003188877962774667,0,Low
2817,L49996,L,300.1,309.4,1434,47.3,127,0,0,0,0,0,0,9.299999999999956,0,1,0,0.01980512667183777,0,Low
2818,L49997,L,300.2,309.5,1417,41.1,129,0,0,0,0,0,0,9.300000000000011,0,0,0,0.008287783946651672,0,Low
2819,L49998,L,300.2,309.5,1729,28.4,131,0,0,0,0,0,0,9.300000000000011,0,0,0,0.027812921950146566,0,Low
2820,L49999,L,300.2,309.5,1356,51.1,133,0,0,0,0,0,0,9.300000000000011,0,1,0,0.021072628533074764,0,Low
2821,L50000,L,300.2,309.5,1436,48.8,135,0,0,0,0,0,0,9.300000000000011,0,1,0,0.019984018594901735,0,Low
2822,M17681,M,300.3,309.6,1419,42.5,137,0,0,0,0,0,0,9.300000000000011,0,0,0,0.006461392209341661,0,Low
2823,L50002,L,300.3,309.6,1593,38.1,140,0,0,0,0,0,0,9.300000000000011,0,0,0,0.0060319149123655305,0,Low
2824,M17683,M,300.3,309.5,1320,62.2,142,0,0,0,0,0,0,9.199999999999989,0,1,0,0.30515650658873317,0,Medium
2825,M17684,M,300.3,309.5,1448,42.4,145,0,0,0,0,0,0,9.199999999999989,0,0,0,0.04022291790738995,0,Low
2826,L50005,L,300.3,309.4,1470,33.5,148,0,0,0,0,0,0,9.099999999999966,0,0,0,0.010234042308533517,0,Low
